system:index,NDSI_Snow_Cover,google:max_source_file_timestamp,system:asset_size,system:band_names,system:bands,system:id,system:time_end,system:time_start,system:version,.geo
2017_10_29,6.099559445368733,1.512178362E12,1528585172,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_10_29,1509321600000,1509235200000,1639261851955278,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_10_30,5.074735561966179,1.512178344E12,1506165446,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_10_30,1509408000000,1509321600000,1639263131970204,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_10_31,1.7901600105151758,1.512177735E12,1514248232,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_10_31,1509494400000,1509408000000,1639260965967620,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_01,,1.512177713E12,1531431680,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_01,1509580800000,1509494400000,1639260952600692,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_02,56.47813638729829,1.512175031E12,1506805720,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_02,1509667200000,1509580800000,1639264689271604,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_03,,1.512175013E12,1509698881,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_03,1509753600000,1509667200000,1639264945708908,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_04,52.7718454136272,1.512174461E12,1497413070,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_04,1509840000000,1509753600000,1639259259030985,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_05,,1.512174461E12,1494733742,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_05,1509926400000,1509840000000,1639264895183334,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_06,48.691233403595966,1.512174465E12,1499702457,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_06,1510012800000,1509926400000,1639264914672983,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_07,,1.512174353E12,1509559360,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_07,1510099200000,1510012800000,1639263141971129,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_08,47.74660633484163,1.512173877E12,1509228839,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_08,1510185600000,1510099200000,1639264912888458,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_09,,1.512173878E12,1503962904,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_09,1510272000000,1510185600000,1639265572033528,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_10,56.84933984445649,1.512173823E12,1493526119,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_10,1510358400000,1510272000000,1639263293397111,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_11,,1.512173303E12,1474505516,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_11,1510444800000,1510358400000,1639260928091180,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_12,22.0,1.512173306E12,1488595225,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_12,1510531200000,1510444800000,1639263255808759,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_13,54.02748531275199,1.512173263E12,1473490984,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_13,1510617600000,1510531200000,1639263201688726,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_14,,1.512172701E12,1475453362,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_14,1510704000000,1510617600000,1639260952197843,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_15,,1.512172697E12,1467463558,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_15,1510790400000,1510704000000,1639259109445552,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_16,42.863013698630134,1.512172689E12,1457542169,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_16,1510876800000,1510790400000,1639259038815844,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_17,56.61003683241253,1.512172064E12,1471921073,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_17,1510963200000,1510876800000,1639265118376567,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_18,50.25294811877449,1.512172054E12,1443294292,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_18,1511049600000,1510963200000,1639259039206161,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_19,,1.512172041E12,1453952266,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_19,1511136000000,1511049600000,1639263790229829,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_20,56.98144422088086,1.512171404E12,1436219394,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_20,1511222400000,1511136000000,1639259137276440,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_21,,1.512171393E12,1458361332,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_21,1511308800000,1511222400000,1639260984003605,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_22,67.24247372769014,1.512171386E12,1448547281,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_22,1511395200000,1511308800000,1639261095224105,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_23,,1.512171288E12,1453375126,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_23,1511481600000,1511395200000,1639264483243293,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_24,,1.512170856E12,1461625235,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_24,1511568000000,1511481600000,1639263170475349,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_25,,1.512170864E12,1444684659,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_25,1511654400000,1511568000000,1639261113470832,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_26,33.0,1.512170831E12,1444536831,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_26,1511740800000,1511654400000,1639261842092040,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_27,48.18892490661626,1.512170223E12,1418760246,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_27,1511827200000,1511740800000,1639258967612298,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_28,,1.512170218E12,1432930311,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_28,1511913600000,1511827200000,1639261631855989,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_29,53.10436603135539,1.512170193E12,1423002763,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_29,1512000000000,1511913600000,1639261175748537,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_11_30,,1.512230288E12,1443318025,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_11_30,1512086400000,1512000000000,1639265025610278,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_01,,1.512329671E12,1427272661,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_01,1512172800000,1512086400000,1639259106261939,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_02,,1.512415901E12,1413474932,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_02,1512259200000,1512172800000,1639263141821195,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_03,55.11973096472764,1.51248988E12,1414370080,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_03,1512345600000,1512259200000,1639261526058533,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_04,71.52436208773464,1.512582978E12,1391430359,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_04,1512432000000,1512345600000,1639259060533428,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_05,58.552279490995005,1.512671798E12,1405898032,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_05,1512518400000,1512432000000,1639261404263154,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_06,34.817599982435155,1.512755214E12,1406098997,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_06,1512604800000,1512518400000,1639263866119597,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_07,20.616981752948302,1.513088172E12,1413916975,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_07,1512691200000,1512604800000,1639259011085946,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_08,30.33551060162174,1.512912582E12,1421807714,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_08,1512777600000,1512691200000,1639266122711956,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_09,19.586882353241172,1.513000951E12,1409956297,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_09,1512864000000,1512777600000,1639261050085181,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_10,21.969038684977445,1.513088129E12,1408292619,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_10,1512950400000,1512864000000,1639258995011074,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_11,19.78842371452656,1.513172075E12,1392073742,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_11,1513036800000,1512950400000,1639258981085774,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_12,69.34603781174576,1.513269201E12,1392020899,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_12,1513123200000,1513036800000,1639265673486107,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_13,30.36403273258055,1.513348974E12,1375979910,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_13,1513209600000,1513123200000,1639265450764969,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_14,20.86428355957768,1.513779047E12,1310028053,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_14,1513296000000,1513209600000,1639263167451650,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_15,,1.513523056E12,1383201433,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_15,1513382400000,1513296000000,1639265120364199,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_16,15.975133933083997,1.513604176E12,1402816795,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_16,1513468800000,1513382400000,1639263249601828,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_17,,1.51369246E12,1421705461,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_17,1513555200000,1513468800000,1639265378893785,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_18,,1.51377895E12,1403385972,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_18,1513641600000,1513555200000,1639263134009226,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_19,,1.513869647E12,1413595448,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_19,1513728000000,1513641600000,1639263701786036,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_20,55.8829900367306,1.513953255E12,1392963000,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_20,1513814400000,1513728000000,1639261323463863,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_21,45.43436021342997,1.514040327E12,1406696654,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_21,1513900800000,1513814400000,1639265663063154,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_22,,1.514125925E12,1404847927,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_22,1513987200000,1513900800000,1639258938782286,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_23,70.38403404403947,1.514208591E12,1399624334,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_23,1514073600000,1513987200000,1639259113793511,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_24,,1.514301887E12,1394992416,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_24,1514160000000,1514073600000,1639260934006597,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_25,38.583538782476765,1.514387767E12,1411657377,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_25,1514246400000,1514160000000,1639264910418295,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_26,73.60240641472751,1.514470365E12,1407575572,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_26,1514332800000,1514246400000,1639259004245377,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_27,,1.514554982E12,1394950148,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_27,1514419200000,1514332800000,1639265776966606,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_28,,1.514645096E12,1384835237,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_28,1514505600000,1514419200000,1639259410863107,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_29,,1.514727615E12,1367247109,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_29,1514592000000,1514505600000,1639263192753424,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_30,26.33542534021003,1.515077856E12,1403627630,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_30,1514678400000,1514592000000,1639259458210774,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2017_12_31,44.47476130088504,1.515077282E12,1408436135,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2017_12_31,1514764800000,1514678400000,1639259164950283,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_01,23.748818123775983,1.515076698E12,1421272699,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_01,1514851200000,1514764800000,1639264452397948,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_02,,1.515076603E12,1414475055,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_02,1514937600000,1514851200000,1639259089380563,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_03,33.33520947389993,1.515161554E12,1429836160,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_03,1515024000000,1514937600000,1639263376300333,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_04,42.05507474429584,1.515247424E12,1437524519,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_04,1515110400000,1515024000000,1639261141573961,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_05,45.12769768066626,1.515596053E12,1410758013,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_05,1515196800000,1515110400000,1639260939067178,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_06,,1.515596061E12,1424048876,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_06,1515283200000,1515196800000,1639265030242331,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_07,51.79653417353369,1.515509033E12,1428840151,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_07,1515369600000,1515283200000,1639259344728107,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_08,,1.515596062E12,1451081256,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_08,1515456000000,1515369600000,1639263168744802,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_09,73.24425887265136,1.515687131E12,1446136856,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_09,1515542400000,1515456000000,1639264332044448,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_10,,1.515770636E12,1451326246,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_10,1515628800000,1515542400000,1639261210971470,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_11,,1.515850224E12,1442718738,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_11,1515715200000,1515628800000,1639263135510723,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_12,61.679670722977825,1.5159413E12,1443001432,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_12,1515801600000,1515715200000,1639264522324750,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_13,48.66286410617806,1.516027566E12,1439543159,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_13,1515888000000,1515801600000,1639263142668264,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_14,23.77042296812242,1.516110758E12,1421077237,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_14,1515974400000,1515888000000,1639265008649708,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_15,21.487915843492186,1.516202094E12,1451711660,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_15,1516060800000,1515974400000,1639260976619381,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_16,21.95691652243376,1.516294361E12,1457141674,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_16,1516147200000,1516060800000,1639259240794260,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_17,,1.516370484E12,1460770378,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_17,1516233600000,1516147200000,1639261178962678,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_18,,1.516458184E12,1459762479,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_18,1516320000000,1516233600000,1639265478430545,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_19,41.92307692307692,1.516541596E12,1484095913,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_19,1516406400000,1516320000000,1639265130819354,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_20,2.4140461215932913,1.51663221E12,1485849532,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_20,1516492800000,1516406400000,1639266392836504,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2018_01_21,,1.516723E12,1457304562,[NDSI_Snow_Cover],<Element>,MODIS/006/MOD10A1/2018_01_21,1516579200000,1516492800000,1639265003102563,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
