system:index,LST_Day_1km,google:max_source_file_timestamp,system:asset_size,system:band_names,system:bands,system:id,system:time_end,system:time_start,system:version,.geo
2020_12_04,14017.066777115455,1.607795823E12,760387177,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_04,1607126400000,1607040000000,1607884239416459,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_05,14021.226786245175,1.60779579E12,766522873,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_05,1607212800000,1607126400000,1607886058346440,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_06,13775.371727559113,1.607793863E12,745968854,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_06,1607299200000,1607212800000,1607884081726299,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_07,14066.046536796533,1.607793838E12,738736992,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_07,1607385600000,1607299200000,1607884449246357,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_08,,1.607793816E12,754907471,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_08,1607472000000,1607385600000,1607884792646141,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_09,13177.882352941178,1.607793793E12,779387441,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_09,1607558400000,1607472000000,1607884869895187,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_10,13477.0,1.607793748E12,737377523,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_10,1607644800000,1607558400000,1607884710335725,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_11,,1.607793722E12,721566082,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_11,1607731200000,1607644800000,1607884289706686,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_12,13564.6840443548,1.6078694E12,711627879,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_12,1607817600000,1607731200000,1607971102689453,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_13,13264.619506706,1.607962156E12,692926202,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_13,1607904000000,1607817600000,1608058846836289,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_14,13306.578114764838,1.608045824E12,708339090,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_14,1607990400000,1607904000000,1608057876559251,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_15,12507.215458276334,1.60822321E12,719596054,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_15,1608076800000,1607990400000,1608233653220625,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_16,,1.608829564E12,708913146,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_16,1608163200000,1608076800000,1608834075875052,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_17,13255.134685733292,1.608741398E12,717052056,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_17,1608249600000,1608163200000,1608747535266489,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_18,,1.608741378E12,728406256,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_18,1608336000000,1608249600000,1608747500900158,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_19,,1.60874082E12,726294113,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_19,1608422400000,1608336000000,1608747440847956,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_20,,1.60874133E12,745432456,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_20,1608508800000,1608422400000,1608747496899675,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_21,13409.311502352704,1.608741289E12,734129359,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_21,1608595200000,1608508800000,1608747559182848,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_22,13300.765264711306,1.608829537E12,734107424,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_22,1608681600000,1608595200000,1608834038629252,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_23,13503.805773120768,1.608829494E12,727629910,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_23,1608768000000,1608681600000,1608834186991605,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_24,13755.826800512228,1.608911392E12,726900975,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_24,1608854400000,1608768000000,1608919193076202,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_25,,1.609436461E12,735124161,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_25,1608940800000,1608854400000,1609524456635543,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_26,13260.0,1.609436435E12,733532604,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_26,1609027200000,1608940800000,1609524485527015,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_27,,1.609436404E12,745869999,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_27,1609113600000,1609027200000,1609524492131752,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_28,13681.357730655573,1.609436384E12,707703132,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_28,1609200000000,1609113600000,1609524651177134,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_29,,1.609436354E12,732612885,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_29,1609286400000,1609200000000,1609524630645127,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_30,,1.609436314E12,730138099,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_30,1609372800000,1609286400000,1609524412274674,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2020_12_31,13215.763466915188,1.609513285E12,719345736,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2020_12_31,1609459200000,1609372800000,1609524527260124,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_01,,1.609601198E12,742210145,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_01,1609545600000,1609459200000,1609610261547926,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_02,,1.609688441E12,736424754,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_02,1609632000000,1609545600000,1609697026930901,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_03,12623.0,1.609862059E12,724040036,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_03,1609718400000,1609632000000,1609870340283418,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_04,,1.609862019E12,718814740,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_04,1609804800000,1609718400000,1609871480439413,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_05,,1.610290105E12,725591421,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_05,1609891200000,1609804800000,1610303604773844,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_06,12976.123896453688,1.61029007E12,729721853,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_06,1609977600000,1609891200000,1610302648377149,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_07,,1.610288679E12,722148740,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_07,1610064000000,1609977600000,1610302759396054,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_08,,1.610290047E12,741083943,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_08,1610150400000,1610064000000,1610302571735707,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_09,13646.054177756998,1.61028769E12,737718308,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_09,1610236800000,1610150400000,1610302677539014,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_10,13834.23325268557,1.610469278E12,736310506,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_10,1610323200000,1610236800000,1610475573470929,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_11,,1.610468843E12,727872334,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_11,1610409600000,1610323200000,1610475209436670,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_12,,1.610562524E12,748624104,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_12,1610496000000,1610409600000,1610652063802054,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_13,13762.540924868437,1.610640218E12,731565178,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_13,1610582400000,1610496000000,1610651644418754,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_14,13775.275051105913,1.610726682E12,741165934,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_14,1610668800000,1610582400000,1610739927654261,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_15,13641.243291440223,1.610811338E12,738443315,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_15,1610755200000,1610668800000,1611167924297235,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_16,13590.072689253437,1.610896871E12,728372752,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_16,1610841600000,1610755200000,1611167695859077,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_17,13642.555214723929,1.610980787E12,769718242,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_17,1610928000000,1610841600000,1611169244993495,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_18,13682.250573708721,1.611073319E12,769780114,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_18,1611014400000,1610928000000,1611167772304283,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_19,,1.611155993E12,771854292,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_19,1611100800000,1611014400000,1611169111746434,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_20,,1.611245366E12,726723889,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_20,1611187200000,1611100800000,1611254414851879,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_21,13029.285956006768,1.611678689E12,724976105,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_21,1611273600000,1611187200000,1611693973275979,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_22,12736.542134831463,1.611678671E12,737329319,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_22,1611360000000,1611273600000,1611693987520958,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_23,13573.7867238214,1.611678639E12,727956625,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_23,1611446400000,1611360000000,1611694015265430,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_24,,1.611783371E12,728776673,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_24,1611532800000,1611446400000,1611859817772755,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_25,12763.388985255855,1.611845413E12,725892007,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_25,1611619200000,1611532800000,1611859464915594,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_26,,1.611845173E12,721889994,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_26,1611705600000,1611619200000,1611859574205740,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_27,13392.042231607023,1.611845138E12,726208023,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_27,1611792000000,1611705600000,1611859672396268,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_28,,1.611934797E12,754237948,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_28,1611878400000,1611792000000,1611946538130709,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_29,13545.548523809526,1.612195592E12,733561779,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_29,1611964800000,1611878400000,1612204973188663,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_30,,1.612195312E12,758149284,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_30,1612051200000,1611964800000,1612206319239484,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_01_31,,1.612282204E12,764136499,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_01_31,1612137600000,1612051200000,1612293450846987,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_01,,1.612281717E12,743832119,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_01,1612224000000,1612137600000,1612295350541137,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_02,,1.612367481E12,744438993,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_02,1612310400000,1612224000000,1612377762446924,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_03,13207.712543702564,1.612631974E12,749320583,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_03,1612396800000,1612310400000,1612643974736566,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_04,,1.612630538E12,747635822,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_04,1612483200000,1612396800000,1612644119876078,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_05,13502.107006475177,1.612710193E12,737894540,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_05,1612569600000,1612483200000,1612723126616042,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_06,12860.76582278481,1.612892309E12,746769125,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_06,1612656000000,1612569600000,1612982525796451,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_07,,1.612892285E12,750894451,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_07,1612742400000,1612656000000,1612985084871031,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_08,13053.0,1.612892253E12,746034122,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_08,1612828800000,1612742400000,1612983763511092,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_09,13461.189584731494,1.612982767E12,714956254,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_09,1612915200000,1612828800000,1613072659180316,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_10,13091.324862637364,1.61314582E12,749375179,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_10,1613001600000,1612915200000,1613156859794753,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_11,,1.613145686E12,750422383,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_11,1613088000000,1613001600000,1613156616967470,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_12,,1.613232444E12,752150072,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_12,1613174400000,1613088000000,1613241780711402,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_13,,1.613318412E12,761382981,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_13,1613260800000,1613174400000,1613327951020812,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_14,,1.613403019E12,749876158,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_14,1613347200000,1613260800000,1613414972563054,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_15,,1.613492546E12,756997888,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_15,1613433600000,1613347200000,1613501472561943,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_16,13002.347500000002,1.613577397E12,768088984,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_16,1613520000000,1613433600000,1613675313431596,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_17,13504.280502958578,1.613662747E12,750166264,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_17,1613606400000,1613520000000,1613675031717463,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_18,,1.614443233E12,729874509,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_18,1613692800000,1613606400000,1614453096563604,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_19,,1.614443204E12,749435982,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_19,1613779200000,1613692800000,1614453419442683,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_20,13162.415975983811,1.614443175E12,783165390,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_20,1613865600000,1613779200000,1614453460898981,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_21,,1.614443124E12,769450580,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_21,1613952000000,1613865600000,1614453336076537,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_22,,1.614442398E12,782876524,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_22,1614038400000,1613952000000,1614453300015351,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_23,,1.614442351E12,786302303,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_23,1614124800000,1614038400000,1614453313381417,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_24,13463.654839082174,1.614525405E12,780885530,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_24,1614211200000,1614124800000,1614539658502648,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_25,,1.614700031E12,769545840,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_25,1614297600000,1614211200000,1614711022502353,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_26,12867.302752293579,1.614699995E12,761459989,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_26,1614384000000,1614297600000,1614712311579377,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_27,13419.38835585818,1.614784544E12,759149851,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_27,1614470400000,1614384000000,1614796966744962,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_02_28,13480.828953524011,1.614784519E12,738698093,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_02_28,1614556800000,1614470400000,1614797202376096,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
2021_03_01,,1.614873863E12,756221605,[LST_Day_1km],<Element>,MODIS/006/MOD11A1/2021_03_01,1614643200000,1614556800000,1614885376608521,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
